,cell_ids,label,label2,leiden
2509,1772062111_G06,microglia,Pvm2,14
2510,1772062109_D12,microglia,Pvm2,14
2511,1772062109_A06,microglia,Pvm1,14
2512,1772062113_E05,microglia,Pvm2,14
2513,1772062111_F12,microglia,Pvm2,14
2514,1772062118_H01,microglia,Pvm1,14
2515,1772063074_H12,microglia,Pvm2,14
2516,1772067064_B09,microglia,Pvm2,14
2517,1772067057_B09,microglia,Pvm2,14
2518,1772060224_H07,microglia,Mgl1,14
2519,1772067094_C07,microglia,Mgl2,14
2520,1772067070_C02,microglia,Pvm2,14
2521,1772067096_G06,microglia,Mgl2,14
2522,1772060240_H10,microglia,Pvm2,1
2523,1772062116_G09,microglia,Pvm2,14
2524,1772067058_C04,microglia,Pvm2,14
2525,1772063077_D08,microglia,Pvm2,14
2526,1772063063_A03,microglia,Pvm2,1
2527,1772060226_H12,microglia,Mgl1,17
2528,1772066090_B06,microglia,Mgl2,14
2529,1772062118_F03,microglia,Pvm2,14
2530,1772063062_D07,microglia,Pvm2,14
2531,1772062128_H04,microglia,Pvm2,14
2532,1772062118_E06,microglia,Mgl2,14
2533,1772071044_B03,microglia,Pvm1,14
2534,1772060225_F05,microglia,Pvm2,14
2535,1772060226_F12,microglia,Pvm2,14
2536,1772062115_H11,microglia,Pvm2,14
2537,1772062109_C05,microglia,Mgl1,14
2538,1772058177_E03,microglia,Pvm2,14
2539,1772060224_B07,microglia,Pvm2,14
2540,1772060226_H02,microglia,Pvm2,14
2541,1772062118_D09,microglia,Pvm2,14
2542,1772062118_F11,microglia,Pvm2,14
2543,1772062111_D12,microglia,Pvm2,14
2544,1772062128_B03,microglia,Mgl1,14
2545,1772066090_D03,microglia,Pvm1,14
2546,1772063071_E02,endothelial-mural,Vsmc,5
2547,1772063064_A11,endothelial-mural,Vend2,5
2548,1772060224_B09,endothelial-mural,Peric,5
2549,1772063078_H11,endothelial-mural,Vend2,5
2550,1772063061_G03,endothelial-mural,Vend2,1
2551,1772063071_D01,endothelial-mural,Peric,5
2552,1772063064_B05,endothelial-mural,Vend2,5
2553,1772062111_E02,endothelial-mural,Vend2,5
2554,1772063062_H12,endothelial-mural,Vend2,5
2555,1772058177_C08,endothelial-mural,Vend2,5
2556,1772058148_A07,endothelial-mural,Vend2,5
2557,1772060240_A03,endothelial-mural,Vend2,5
2558,1772067070_H08,endothelial-mural,Vend2,5
2559,1772063079_C02,endothelial-mural,(none),5
2560,1772063071_A01,endothelial-mural,(none),5
2561,1772063079_A09,endothelial-mural,Vsmc,5
2562,1772067070_C05,endothelial-mural,Vend2,5
2563,1772063079_A11,endothelial-mural,Vsmc,5
2564,1772062113_G08,endothelial-mural,Vsmc,5
2565,1772062128_G09,endothelial-mural,Vend2,5
2566,1772060240_D11,endothelial-mural,Vsmc,5
2567,1772071044_B01,endothelial-mural,Vend2,5
2568,1772071036_E10,endothelial-mural,Vend2,5
2569,1772062113_D11,endothelial-mural,Vend2,5
2570,1772063063_B01,endothelial-mural,Vend2,5
2571,1772058171_E12,endothelial-mural,Vend2,5
2572,1772063064_F06,endothelial-mural,Vsmc,16
2573,1772058148_H05,endothelial-mural,Vend2,5
2574,1772066103_B12,endothelial-mural,Vend2,5
2575,1772058177_G06,endothelial-mural,Vend2,5
2576,1772058177_H06,endothelial-mural,Vend2,5
2577,1772058177_H02,endothelial-mural,Vend1,5
2578,1772058177_D01,endothelial-mural,Vend2,5
2579,1772058171_E11,endothelial-mural,Vend1,5
2580,1772058177_F10,endothelial-mural,Vend2,5
2581,1772058171_G09,endothelial-mural,Vend2,5
2582,1772058171_G07,endothelial-mural,Vend2,5
2583,1772058177_F12,endothelial-mural,Vend2,5
2584,1772058177_G12,endothelial-mural,Vend2,5
2585,1772058171_F01,endothelial-mural,Vend2,5
2586,1772058171_H05,endothelial-mural,Vend2,5
2587,1772058171_G05,endothelial-mural,Vend2,5
2588,1772062128_D06,endothelial-mural,Vend2,5
2589,1772063079_B05,endothelial-mural,Vend2,5
2590,1772062109_H08,endothelial-mural,Vend2,5
2591,1772062109_D05,endothelial-mural,Vend2,5
2592,1772062111_D07,endothelial-mural,Vend2,5
2593,1772063077_D11,endothelial-mural,Vend2,5
2594,1772062113_H07,endothelial-mural,Vend2,5
2595,1772062111_G12,endothelial-mural,Vend2,5
2596,1772063079_C11,endothelial-mural,Vend2,5
2597,1772063079_H12,endothelial-mural,Vend2,5
2598,1772060224_E05,endothelial-mural,Vend2,5
2599,1772063070_F11,endothelial-mural,Vend2,5
2600,1772062114_A09,endothelial-mural,Vend2,5
2601,1772062111_H12,endothelial-mural,Vend2,5
2602,1772063070_B04,endothelial-mural,Vend2,5
2603,1772063064_E04,endothelial-mural,Vend2,5
2604,1772058177_G07,endothelial-mural,Vend2,5
2605,1772062113_C01,endothelial-mural,Vend2,5
2606,1772067073_A12,endothelial-mural,Vend2,5
2607,1772063063_C11,endothelial-mural,Vend2,5
2608,1772062109_B07,endothelial-mural,Vend2,5
2609,1772067058_F03,endothelial-mural,Vend2,5
2610,1772071040_D01,endothelial-mural,Vend2,5
2611,1772063063_G05,endothelial-mural,Vend2,5
2612,1772067069_E07,endothelial-mural,Vend2,5
2613,1772067063_A11,endothelial-mural,Vend2,5
2614,1772071040_F09,endothelial-mural,Vend2,5
2615,1772067063_A07,endothelial-mural,Vend2,5
2616,1772066096_C02,endothelial-mural,Vend2,5
2617,1772066098_E07,endothelial-mural,Vend2,5
2618,1772058148_D04,endothelial-mural,Vend2,5
2619,1772067074_H04,endothelial-mural,Vend2,5
2620,1772058148_E02,endothelial-mural,Vend2,5
2621,1772067073_B09,endothelial-mural,Vend2,5
2622,1772063071_D11,endothelial-mural,Vend2,5
2623,1772071040_E11,endothelial-mural,Vend2,5
2624,1772067074_H09,endothelial-mural,Vend2,5
2625,1772071041_H04,endothelial-mural,Vend2,5
2626,1772067073_F07,endothelial-mural,Vend2,5
2627,1772058148_C04,endothelial-mural,Vend2,5
2628,1772058148_E09,endothelial-mural,Vsmc,16
2629,1772067074_H08,endothelial-mural,Vsmc,16
2630,1772058148_F12,endothelial-mural,Vend2,5
2631,1772071036_D04,endothelial-mural,Peric,5
2632,1772063070_A07,endothelial-mural,Vend1,5
2633,1772067074_F11,endothelial-mural,Vend2,5
2634,1772063064_B04,endothelial-mural,Vend2,5
2635,1772063070_A05,endothelial-mural,Vend2,5
2636,1772071040_B11,endothelial-mural,Peric,5
2637,1772063070_E06,endothelial-mural,Peric,5
2638,1772066102_E06,endothelial-mural,Peric,5
2639,1772060240_D07,endothelial-mural,Peric,5
2640,1772067063_B03,endothelial-mural,Peric,5
2641,1772058148_F05,endothelial-mural,Peric,5
2642,1772066108_B09,endothelial-mural,Peric,5
2643,1772066102_C04,endothelial-mural,Peric,5
2644,1772060224_A05,endothelial-mural,Vend2,5
2645,1772063070_G07,endothelial-mural,Vend2,5
2646,1772066095_B03,endothelial-mural,Peric,5
2647,1772063065_D10,endothelial-mural,Peric,5
2648,1772060226_E09,endothelial-mural,Peric,16
2649,1772063061_B10,endothelial-mural,Peric,1
2650,1772062115_F01,endothelial-mural,Peric,5
2651,1772063065_D08,endothelial-mural,Peric,5
2652,1772066097_C03,endothelial-mural,Peric,5
2653,1772058148_F10,endothelial-mural,Vend2,5
2654,1772066077_E10,endothelial-mural,(none),9
2655,1772063065_B12,endothelial-mural,(none),5
2656,1772063063_H05,endothelial-mural,(none),5
2657,1772063068_B12,endothelial-mural,(none),5
2658,1772067058_D06,endothelial-mural,(none),5
2659,1772062109_G06,endothelial-mural,Vend2,5
2660,1772062116_H04,endothelial-mural,Vend2,5
2661,1772063062_G06,endothelial-mural,Vend2,5
2662,1772058171_G04,endothelial-mural,Vend1,5
2663,1772067063_D05,endothelial-mural,Vend1,5
2664,1772058177_A05,endothelial-mural,Vend1,5
2665,1772058177_F11,endothelial-mural,Vend1,5
2666,1772063079_A07,endothelial-mural,Vend1,5
2667,1772062116_H07,endothelial-mural,Vend1,5
2668,1772063070_F02,endothelial-mural,Vend1,5
2669,1772060224_C09,endothelial-mural,Vend1,5
2670,1772067073_H05,endothelial-mural,Vend1,5
2671,1772058171_A12,endothelial-mural,Vend2,5
2672,1772067073_H10,endothelial-mural,Vend1,5
2673,1772067074_D07,endothelial-mural,Vend1,5
2674,1772062109_E02,endothelial-mural,Vend1,5
2675,1772060224_F01,endothelial-mural,Vend1,5
2676,1772066099_F09,endothelial-mural,Vend1,5
2677,1772062111_A11,endothelial-mural,Vend1,5
2678,1772058171_A06,endothelial-mural,Vend2,5
2679,1772060224_F04,endothelial-mural,Vend1,5
2680,1772060224_H12,endothelial-mural,Vend1,5
2681,1772063071_F12,endothelial-mural,Vend2,5
2682,1772062111_A08,endothelial-mural,Vend1,5
2683,1772058177_A08,endothelial-mural,Vend2,5
2684,1772060224_H01,endothelial-mural,Vend1,5
2685,1772066095_A07,endothelial-mural,Vend1,5
2686,1772058177_B01,endothelial-mural,Vend2,5
2687,1772062111_B12,endothelial-mural,Vend2,5
2688,1772063064_A08,endothelial-mural,Vend1,5
2689,1772063064_B02,endothelial-mural,Vend1,5
2690,1772062115_G08,endothelial-mural,Vend1,5
2691,1772062114_H08,endothelial-mural,Vend1,5
2692,1772063071_G12,endothelial-mural,Vend1,5
2693,1772060225_H04,endothelial-mural,Vend1,5
2694,1772058177_H03,endothelial-mural,Vend2,5
2695,1772063064_F09,endothelial-mural,Vend2,5
2696,1772060224_D12,endothelial-mural,Vend1,5
2697,1772066080_C04,endothelial-mural,Vend1,5
2698,1772063062_B10,endothelial-mural,Vend1,5
2699,1772062128_E01,endothelial-mural,Vend2,5
2700,1772062128_A02,endothelial-mural,(none),6
2701,1772062128_C11,endothelial-mural,Vend2,5
2702,1772060240_B11,endothelial-mural,(none),5
2703,1772063078_A02,endothelial-mural,(none),17
2704,1772058148_B03,endothelial-mural,Vend2,5
2705,1772062128_C09,endothelial-mural,Vend2,1
2706,1772062116_C03,endothelial-mural,(none),17
2707,1772058177_H04,endothelial-mural,Vend2,5
2708,1772063071_B06,endothelial-mural,Vend2,5
2709,1772067063_E01,endothelial-mural,Vend2,5
2710,1772058171_A01,endothelial-mural,Vend2,5
2711,1772062111_F09,endothelial-mural,Vend2,5
2712,1772066104_A09,endothelial-mural,(none),5
2713,1772060240_G06,endothelial-mural,Vend2,5
2714,1772062109_B04,endothelial-mural,Vend2,5
2715,1772063071_B12,endothelial-mural,Vend2,5
2716,1772063071_D02,endothelial-mural,Vend2,5
2717,1772067058_D10,endothelial-mural,Vend2,5
2718,1772067069_H12,endothelial-mural,Vend2,5
2719,1772063062_A05,endothelial-mural,Vend2,5
2720,1772063071_G02,endothelial-mural,Vend2,5
2721,1772066096_E06,astrocytes_ependymal,Astro2,6
2722,1772071014_H04,astrocytes_ependymal,Astro1,6
2723,1772066098_B06,astrocytes_ependymal,Astro2,6
2724,1772071044_C05,astrocytes_ependymal,Astro2,6
2725,1772067058_E08,astrocytes_ependymal,Astro2,6
2726,1772071044_C04,astrocytes_ependymal,Astro2,6
2727,1772067096_A11,astrocytes_ependymal,Astro2,6
2728,1772066098_C02,astrocytes_ependymal,Astro2,6
2729,1772071045_F10,astrocytes_ependymal,Astro1,6
2730,1772066076_C10,astrocytes_ependymal,Astro1,6
2731,1772062109_D11,astrocytes_ependymal,Astro1,6
2732,1772062111_B03,astrocytes_ependymal,Astro1,6
2733,1772071014_C07,astrocytes_ependymal,Astro1,6
2734,1772067063_E05,astrocytes_ependymal,Astro1,6
2735,1772071045_D05,astrocytes_ependymal,Astro1,6
2736,1772071015_H09,astrocytes_ependymal,Astro1,6
2737,1772071014_G04,astrocytes_ependymal,Astro1,6
2738,1772071014_H07,astrocytes_ependymal,Astro1,6
2739,1772071014_D06,astrocytes_ependymal,Astro1,6
2740,1772071014_F02,astrocytes_ependymal,Astro1,6
2741,1772058171_H01,astrocytes_ependymal,Astro1,6
2742,1772071015_A08,astrocytes_ependymal,Astro1,6
2743,1772071015_D10,astrocytes_ependymal,Astro1,6
2744,1772067064_A10,astrocytes_ependymal,Astro1,6
2745,1772071015_H10,astrocytes_ependymal,Astro1,6
2746,1772062118_H11,astrocytes_ependymal,Astro1,7
2747,1772067069_C11,astrocytes_ependymal,Astro1,6
2748,1772071014_E01,astrocytes_ependymal,Astro1,6
2749,1772071015_D02,astrocytes_ependymal,Astro1,6
2750,1772062128_D05,astrocytes_ependymal,Astro1,6
2751,1772071014_D07,astrocytes_ependymal,Astro1,6
2752,1772071014_A02,astrocytes_ependymal,Astro1,6
2753,1772063071_H08,astrocytes_ependymal,Astro1,6
2754,1772062128_E02,astrocytes_ependymal,Astro1,6
2755,1772066110_G07,astrocytes_ependymal,Astro1,6
2756,1772066096_C07,astrocytes_ependymal,Astro1,6
2757,1772066096_B01,astrocytes_ependymal,Astro1,6
2758,1772063077_F03,astrocytes_ependymal,Astro1,6
2759,1772058177_E09,astrocytes_ependymal,Astro1,6
2760,1772066096_A04,astrocytes_ependymal,Astro1,6
2761,1772071036_F10,astrocytes_ependymal,Astro1,6
2762,1772066076_A11,astrocytes_ependymal,Astro1,23
2763,1772066102_H01,astrocytes_ependymal,Astro1,6
2764,1772062109_F07,astrocytes_ependymal,Astro1,6
2765,1772058177_D07,astrocytes_ependymal,Astro1,6
2766,1772067076_F10,astrocytes_ependymal,Astro1,6
2767,1772058171_F07,astrocytes_ependymal,Astro1,6
2768,1772062114_D03,astrocytes_ependymal,Astro1,6
2769,1772062114_B05,astrocytes_ependymal,Astro1,6
2770,1772058177_B03,astrocytes_ependymal,Astro1,6
2771,1772058171_B03,astrocytes_ependymal,Astro1,6
2772,1772063064_D08,astrocytes_ependymal,Astro1,6
2773,1772071015_A12,astrocytes_ependymal,Astro1,6
2774,1772071015_G05,astrocytes_ependymal,Astro1,6
2775,1772063062_B05,astrocytes_ependymal,Astro1,6
2776,1772063061_F08,astrocytes_ependymal,Astro1,16
2777,1772062128_B12,astrocytes_ependymal,Astro1,6
2778,1772062114_E01,astrocytes_ependymal,Astro1,6
2779,1772063068_F04,astrocytes_ependymal,Astro1,6
2780,1772063065_D11,astrocytes_ependymal,Astro1,6
2781,1772063064_H03,astrocytes_ependymal,Astro1,8
2782,1772066098_C10,astrocytes_ependymal,Astro1,6
2783,1772058171_A08,astrocytes_ependymal,(none),5
2784,1772063071_B11,astrocytes_ependymal,Astro1,6
2785,1772062128_E04,astrocytes_ependymal,Astro1,6
2786,1772063071_H07,astrocytes_ependymal,Astro1,6
2787,1772063071_H09,astrocytes_ependymal,Astro1,6
2788,1772062118_G01,astrocytes_ependymal,Astro1,6
2789,1772063062_D09,astrocytes_ependymal,Astro1,6
2790,1772063068_D06,astrocytes_ependymal,Astro1,6
2791,1772066095_B02,astrocytes_ependymal,Astro1,6
2792,1772063065_E10,astrocytes_ependymal,(none),6
2793,1772062115_D08,astrocytes_ependymal,Astro1,6
2794,1772060226_B09,astrocytes_ependymal,Choroid,6
2795,1772066099_H10,astrocytes_ependymal,Astro2,6
2796,1772063071_H02,astrocytes_ependymal,Astro1,6
2797,1772066080_C10,astrocytes_ependymal,Astro1,6
2798,1772066090_G04,astrocytes_ependymal,Astro1,6
2799,1772066095_C10,astrocytes_ependymal,Astro1,6
2800,1772063077_A11,astrocytes_ependymal,Astro2,23
2801,1772066098_B12,astrocytes_ependymal,Astro2,6
2802,1772066076_E12,astrocytes_ependymal,Astro2,6
2803,1772067060_G01,astrocytes_ependymal,Astro2,6
2804,1772066098_A01,astrocytes_ependymal,Astro2,6
2805,1772067082_A12,astrocytes_ependymal,Astro2,6
2806,1772066090_A06,astrocytes_ependymal,Astro2,8
2807,1772066101_G05,astrocytes_ependymal,Astro2,6
2808,1772066098_D07,astrocytes_ependymal,Astro2,6
2809,1772067076_H10,astrocytes_ependymal,Astro2,6
2810,1772071036_E06,astrocytes_ependymal,Astro2,6
2811,1772067060_D10,astrocytes_ependymal,Astro2,6
2812,1772066080_A11,astrocytes_ependymal,Astro2,6
2813,1772066070_E03,astrocytes_ependymal,Astro2,6
2814,1772066090_C12,astrocytes_ependymal,Astro2,8
2815,1772066090_F08,astrocytes_ependymal,Astro2,8
2816,1772071036_F04,astrocytes_ependymal,Astro2,6
2817,1772062128_F01,astrocytes_ependymal,Astro2,6
2818,1772066070_A06,astrocytes_ependymal,Astro2,9
2819,1772062118_A08,astrocytes_ependymal,Astro2,6
2820,1772062114_B04,astrocytes_ependymal,Astro2,16
2821,1772062128_C08,astrocytes_ependymal,Astro2,6
2822,1772066110_D07,astrocytes_ependymal,Astro2,6
2823,1772062109_A08,astrocytes_ependymal,Astro2,6
2824,1772067057_E02,astrocytes_ependymal,Astro2,6
2825,1772062115_F11,astrocytes_ependymal,(none),6
2826,1772060240_F07,astrocytes_ependymal,Astro2,6
2827,1772062113_F04,astrocytes_ependymal,Astro2,6
2828,1772062118_A10,astrocytes_ependymal,Astro2,23
2829,1772062114_D04,astrocytes_ependymal,Astro2,6
2830,1772063077_G09,astrocytes_ependymal,Choroid,6
2831,1772063077_F11,astrocytes_ependymal,(none),6
2832,1772060240_B02,astrocytes_ependymal,(none),6
2833,1772058148_C01,astrocytes_ependymal,Astro2,6
2834,1772067093_A09,astrocytes_ependymal,Astro2,6
2835,1772060224_G08,astrocytes_ependymal,(none),6
2836,1772060240_D05,astrocytes_ependymal,(none),6
2837,1772060240_B05,astrocytes_ependymal,(none),6
2838,1772071044_C01,astrocytes_ependymal,(none),6
2839,1772060224_D09,astrocytes_ependymal,(none),23
2840,1772062109_E04,astrocytes_ependymal,Astro2,6
2841,1772063061_C12,astrocytes_ependymal,(none),6
2842,1772063063_F04,astrocytes_ependymal,(none),6
2843,1772071045_C02,astrocytes_ependymal,(none),6
2844,1772063074_D02,astrocytes_ependymal,Astro2,6
2845,1772062109_E11,astrocytes_ependymal,(none),6
2846,1772060240_H12,astrocytes_ependymal,(none),6
2847,1772066077_D11,astrocytes_ependymal,Astro2,9
2848,1772062118_G03,astrocytes_ependymal,(none),6
2849,1772071041_B08,astrocytes_ependymal,(none),6
2850,1772067096_A10,astrocytes_ependymal,Astro2,9
2851,1772062114_F06,astrocytes_ependymal,Astro2,6
2852,1772067054_G12,astrocytes_ependymal,(none),6
2853,1772063062_C11,astrocytes_ependymal,(none),6
2854,1772062113_E12,astrocytes_ependymal,(none),5
2855,1772067063_G08,astrocytes_ependymal,(none),6
2856,1772058148_G05,astrocytes_ependymal,(none),5
2857,1772063064_E06,astrocytes_ependymal,(none),6
2858,1772058148_C05,astrocytes_ependymal,(none),6
2859,1772062128_C04,astrocytes_ependymal,(none),6
2860,1772063063_E01,astrocytes_ependymal,Choroid,8
2861,1772060224_E12,astrocytes_ependymal,(none),6
2862,1772058148_E08,astrocytes_ependymal,(none),6
2863,1772058177_C04,astrocytes_ependymal,(none),6
2864,1772063077_B01,astrocytes_ependymal,(none),5
2865,1772063077_E12,astrocytes_ependymal,(none),6
2866,1772058148_C09,astrocytes_ependymal,(none),6
2867,1772063074_C07,astrocytes_ependymal,Astro2,6
2868,1772063063_F12,astrocytes_ependymal,(none),16
2869,1772067073_H07,astrocytes_ependymal,Astro2,6
2870,1772067066_C06,astrocytes_ependymal,Astro2,6
2871,1772067073_E04,astrocytes_ependymal,Astro2,6
2872,1772067064_C11,astrocytes_ependymal,Astro2,6
2873,1772063063_G08,astrocytes_ependymal,Astro2,6
2874,1772067063_E07,astrocytes_ependymal,Astro2,6
2875,1772066090_F02,astrocytes_ependymal,Astro2,9
2876,1772062116_B01,astrocytes_ependymal,Astro2,6
2877,1772067063_A06,astrocytes_ependymal,Astro2,6
2878,1772066076_E11,astrocytes_ependymal,Astro2,6
2879,1772071040_B09,astrocytes_ependymal,Astro2,6
2880,1772071044_H11,astrocytes_ependymal,Astro2,6
2881,1772066102_D01,astrocytes_ependymal,Astro2,6
2882,1772071045_H02,astrocytes_ependymal,Astro2,6
2883,1772067070_B12,astrocytes_ependymal,Astro2,7
2884,1772058148_G03,astrocytes_ependymal,Epend,22
2885,1772058148_E06,astrocytes_ependymal,(none),5
2886,1772062128_G01,astrocytes_ependymal,(none),6
2887,1772058148_F08,astrocytes_ependymal,(none),8
2888,1772062111_A04,astrocytes_ependymal,(none),6
2889,1772062118_C05,astrocytes_ependymal,(none),6
2890,1772063061_D08,astrocytes_ependymal,(none),6
2891,1772063062_E03,astrocytes_ependymal,(none),5
2892,1772067074_F02,astrocytes_ependymal,(none),6
2893,1772060226_C10,astrocytes_ependymal,Choroid,6
2894,1772063078_D03,astrocytes_ependymal,(none),8
2895,1772067083_H04,astrocytes_ependymal,(none),13
2896,1772060225_C06,astrocytes_ependymal,(none),6
2897,1772066101_B02,astrocytes_ependymal,(none),9
2898,1772062109_G12,astrocytes_ependymal,(none),6
2899,1772067094_B04,astrocytes_ependymal,Astro2,6
2900,1772066080_C03,astrocytes_ependymal,Epend,9
2901,1772063078_G04,astrocytes_ependymal,(none),6
2902,1772062128_E07,astrocytes_ependymal,(none),6
2903,1772063070_B07,astrocytes_ependymal,(none),6
2904,1772063078_G06,astrocytes_ependymal,(none),8
2905,1772067059_C05,astrocytes_ependymal,(none),6
2906,1772066100_B04,astrocytes_ependymal,Epend,6
2907,1772060226_H05,astrocytes_ependymal,Choroid,6
2908,1772058148_B11,astrocytes_ependymal,(none),6
2909,1772066110_H07,astrocytes_ependymal,Epend,6
2910,1772067058_B03,astrocytes_ependymal,(none),6
2911,1772062128_E08,astrocytes_ependymal,(none),6
2912,1772062113_C04,astrocytes_ependymal,(none),8
2913,1772058177_G08,astrocytes_ependymal,Choroid,7
2914,1772060240_H06,astrocytes_ependymal,(none),6
2915,1772063078_G03,astrocytes_ependymal,Epend,23
2916,1772071035_H05,astrocytes_ependymal,(none),6
2917,1772066098_F09,astrocytes_ependymal,(none),6
2918,1772063077_D01,astrocytes_ependymal,(none),8
2919,1772066090_G01,astrocytes_ependymal,(none),9
2920,1772067076_H12,astrocytes_ependymal,Epend,22
2921,1772066076_G11,astrocytes_ependymal,Epend,22
2922,1772067093_E09,astrocytes_ependymal,Epend,22
2923,1772067094_G09,astrocytes_ependymal,Epend,22
2924,1772066108_B03,astrocytes_ependymal,Epend,22
2925,1772067057_F12,astrocytes_ependymal,Epend,22
2926,1772067076_E06,astrocytes_ependymal,Epend,22
2927,1772067060_H11,astrocytes_ependymal,Epend,22
2928,1772067059_E10,astrocytes_ependymal,Epend,22
2929,1772067094_G10,astrocytes_ependymal,Epend,22
2930,1772066080_C11,astrocytes_ependymal,Epend,22
2931,1772066096_C12,astrocytes_ependymal,Epend,22
2932,1772066102_C03,astrocytes_ependymal,Epend,22
2933,1772066101_B07,astrocytes_ependymal,Epend,22
2934,1772066110_F06,astrocytes_ependymal,Epend,22
2935,1772058148_B12,astrocytes_ependymal,(none),17
2936,1772063063_C12,astrocytes_ependymal,Choroid,24
2937,1772066076_F02,astrocytes_ependymal,Choroid,24
2938,1772060226_E06,astrocytes_ependymal,Choroid,24
2939,1772063065_A11,astrocytes_ependymal,(none),6
2940,1772058148_D11,astrocytes_ependymal,(none),6
2941,1772058148_C07,astrocytes_ependymal,(none),6
2942,1772058148_B02,astrocytes_ependymal,(none),6
2943,1772058148_A12,astrocytes_ependymal,Choroid,10
2944,1772071041_G06,astrocytes_ependymal,(none),7
2945,1772063079_E03,endothelial-mural,Vsmc,16
2946,1772058177_B08,endothelial-mural,Vsmc,16
2947,1772066110_A07,endothelial-mural,Vsmc,16
2948,1772063078_E07,endothelial-mural,Vsmc,16
2949,1772058177_B10,endothelial-mural,Vsmc,5
2950,1772060240_C12,endothelial-mural,Vsmc,16
2951,1772067073_A03,endothelial-mural,Vsmc,16
2952,1772067069_E08,endothelial-mural,Vsmc,16
2953,1772058148_D03,endothelial-mural,Vsmc,16
2954,1772058148_D10,endothelial-mural,Vsmc,16
2955,1772067060_B11,endothelial-mural,Vsmc,16
2956,1772063062_D11,endothelial-mural,Vsmc,16
2957,1772058148_F01,endothelial-mural,Vsmc,16
2958,1772063062_D04,endothelial-mural,Vsmc,16
2959,1772066076_H03,endothelial-mural,Vsmc,16
2960,1772058177_G01,endothelial-mural,Vsmc,16
2961,1772062111_B09,endothelial-mural,Vsmc,16
2962,1772066076_C02,endothelial-mural,Vsmc,16
2963,1772062113_E06,endothelial-mural,Vsmc,16
2964,1772066080_B09,endothelial-mural,Vsmc,16
2965,1772063061_C07,endothelial-mural,Vsmc,16
2966,1772062111_D02,endothelial-mural,Vsmc,16
2967,1772063077_A05,endothelial-mural,Vsmc,16
2968,1772063079_F03,endothelial-mural,Vsmc,16
2969,1772063077_B05,endothelial-mural,Vsmc,16
2970,1772058171_E08,endothelial-mural,Vsmc,16
2971,1772062113_H10,endothelial-mural,Vsmc,16
2972,1772067074_G05,endothelial-mural,Vsmc,16
2973,1772062113_D02,endothelial-mural,Vsmc,16
2974,1772066076_C01,endothelial-mural,Vsmc,16
2975,1772066080_E09,endothelial-mural,Vsmc,16
2976,1772067057_E04,endothelial-mural,Vsmc,16
2977,1772066080_D11,endothelial-mural,Vsmc,16
2978,1772067074_C09,endothelial-mural,Vsmc,16
2979,1772063077_B06,endothelial-mural,Vsmc,16
2980,1772066076_H04,endothelial-mural,Vsmc,16
2981,1772062116_E06,endothelial-mural,Vsmc,16
2982,1772067064_D03,endothelial-mural,Vsmc,16
2983,1772063063_G07,endothelial-mural,Vsmc,16
2984,1772067063_E08,endothelial-mural,Vsmc,16
2985,1772058148_G02,endothelial-mural,Vsmc,16
2986,1772066080_G05,endothelial-mural,Vsmc,16
2987,1772063074_F11,endothelial-mural,Vsmc,16
2988,1772063074_C04,endothelial-mural,Vsmc,16
2989,1772062111_E09,endothelial-mural,Vsmc,16
2990,1772062111_F01,endothelial-mural,Vsmc,16
2991,1772063074_H03,endothelial-mural,Vsmc,16
2992,1772063062_H10,endothelial-mural,Vsmc,10
2993,1772058148_D02,endothelial-mural,Vsmc,16
2994,1772063078_G10,endothelial-mural,Vsmc,16
2995,1772066110_D12,endothelial-mural,(none),22
2996,1772071017_A07,endothelial-mural,(none),6
2997,1772063071_G10,endothelial-mural,(none),10
2998,1772058148_C03,endothelial-mural,Peric,10
2999,1772063061_D09,endothelial-mural,Peric,16
3000,1772067059_B04,endothelial-mural,Peric,5
3001,1772066097_D04,endothelial-mural,Vsmc,16
3002,1772063068_D01,endothelial-mural,Vsmc,16
3003,1772066098_A12,endothelial-mural,Vsmc,16
3004,1772058148_F03,endothelial-mural,Vsmc,16
